0,-0.061857,-0.52857,-0.12153
0.005,-0.10059,-1.005,-0.26242
0.01,-0.1247,-1.4356,-0.41155
0.015,-0.13663,-1.8593,-0.56245
0.02,-0.13196,-2.2947,-0.69133
0.025,-0.12609,-2.7433,-0.81279
0.03,-0.13069,-3.2001,-0.93743
0.035,-0.15208,-3.6627,-1.0726
0.04,-0.25991,-3.9642,-1.2138
0.045,-0.36016,-4.2745,-1.3262
0.05,-0.45068,-4.5883,-1.4188
0.055,-0.5381,-4.9025,-1.4759
0.06,-0.62557,-5.2288,-1.5096
0.065,-0.7099,-5.5632,-1.5346
0.07,-0.79321,-5.8942,-1.5569
0.075,-0.87212,-6.2256,-1.5959
0.08,-0.89737,-6.5563,-1.6477
0.085,-0.92009,-6.8982,-1.6872
0.09,-0.94113,-7.2432,-1.7255
0.095,-0.9615,-7.5877,-1.7731
0.1,-0.98282,-7.9304,-1.833
0.105,-1.0024,-8.2739,-1.9069
0.11,-1.0124,-8.6116,-1.9861
0.115,-1.0163,-8.9394,-2.0592
0.12,-0.99602,-9.2783,-2.143
0.125,-0.98129,-9.6146,-2.2483
0.13,-0.97587,-9.9489,-2.3638
0.135,-0.97449,-10.287,-2.4897
0.14,-0.97587,-10.625,-2.611
0.145,-0.97839,-10.947,-2.7141
0.15,-0.9836,-11.247,-2.7983
0.155,-0.99487,-11.536,-2.8563
0.16,-1.0294,-11.663,-2.9444
0.165,-1.0625,-11.776,-3.0309
0.17,-1.0968,-11.884,-3.1133
0.175,-1.1253,-11.98,-3.1948
0.18,-1.1534,-12.06,-3.2733
0.185,-1.1801,-12.127,-3.3468
0.19,-1.1995,-12.18,-3.4259
0.195,-1.2172,-12.217,-3.5034
0.2,-1.2275,-12.148,-3.5573
0.205,-1.2385,-12.078,-3.5978
0.21,-1.2524,-12.006,-3.6297
0.215,-1.2637,-11.921,-3.6498
0.22,-1.2746,-11.829,-3.6482
0.225,-1.2831,-11.737,-3.6364
0.23,-1.2914,-11.653,-3.6099
0.235,-1.3014,-11.572,-3.5753
0.24,-1.3296,-11.526,-3.5721
0.245,-1.358,-11.479,-3.5713
0.25,-1.3898,-11.428,-3.574
0.255,-1.4225,-11.374,-3.5796
0.26,-1.4559,-11.316,-3.587
0.265,-1.4894,-11.255,-3.5894
0.27,-1.5199,-11.192,-3.5858
0.275,-1.5477,-11.127,-3.5814
0.28,-1.5674,-11.076,-3.5506
0.285,-1.5867,-11.019,-3.522
0.29,-1.6038,-10.959,-3.4932
0.295,-1.6212,-10.899,-3.4603
0.3,-1.6401,-10.84,-3.4306
0.305,-1.6596,-10.783,-3.3987
0.31,-1.68,-10.727,-3.3652
0.315,-1.6993,-10.67,-3.3284
0.32,-1.7132,-10.594,-3.3041
0.325,-1.7283,-10.51,-3.2871
0.33,-1.7438,-10.418,-3.2768
0.335,-1.7608,-10.324,-3.2684
0.34,-1.7667,-10.226,-3.2668
0.345,-1.7829,-10.125,-3.2695
0.35,-1.7971,-10.02,-3.2751
0.355,-1.8068,-9.9147,-3.2783
0.36,-1.8055,-9.7347,-3.2331
0.365,-1.8024,-9.546,-3.1895
0.37,-1.7981,-9.3542,-3.148
0.375,-1.793,-9.1569,-3.1076
0.38,-1.7899,-8.955,-3.0654
0.385,-1.7874,-8.7469,-3.0213
0.39,-1.7868,-8.5366,-2.9778
0.395,-1.7854,-8.3223,-2.9302
0.4,-1.8055,-8.0698,-2.8186
0.405,-1.825,-7.8044,-2.7072
0.41,-1.8462,-7.5214,-2.5916
0.415,-1.864,-7.2223,-2.4783
0.42,-1.8805,-6.9144,-2.3635
0.425,-1.8902,-6.6006,-2.2527
0.43,-1.899,-6.276,-2.1499
0.435,-1.9067,-5.9468,-2.0591
0.44,-1.9158,-5.506,-2.0639
0.445,-1.9235,-5.0515,-2.0679
0.45,-1.923,-4.5917,-2.0649
