2.055,-5.2863,9.9976,4.9971
2.06,-5.3519,9.9889,5.0155
2.065,-5.4268,10.023,5.0132
2.07,-5.4893,10.068,5.0155
2.075,-5.558,10.079,5.0141
2.08,-5.6372,10.112,5.0351
2.085,-5.7278,10.144,5.0587
2.09,-5.8272,10.16,5.0834
2.095,-5.9318,10.185,5.1122
2.1,-6.0462,10.215,5.1373
2.105,-6.1805,10.245,5.1493
2.11,-6.3387,10.281,5.1332
2.115,-6.5165,10.327,5.087
2.12,-6.8663,10.429,4.9298
2.125,-7.2276,10.548,4.7892
2.13,-7.5808,10.66,4.655
2.135,-7.9232,10.762,4.5264
2.14,-8.2542,10.884,4.3925
2.145,-8.5964,11.019,4.2705
2.15,-8.9348,11.165,4.1711
2.155,-9.2567,11.303,4.0732
2.16,-9.5623,11.44,4.0042
2.165,-9.871,11.573,3.9307
2.17,-10.185,11.697,3.8524
2.175,-10.504,11.818,3.762
2.18,-10.827,11.935,3.6571
2.185,-11.15,12.046,3.5381
2.19,-11.482,12.145,3.3949
2.195,-11.81,12.263,3.2431
2.2,-12.123,12.432,3.0663
2.205,-12.442,12.595,2.8734
2.21,-12.754,12.759,2.6793
2.215,-13.057,12.936,2.4963
2.22,-13.353,13.115,2.336
2.225,-13.639,13.301,2.1681
2.23,-13.924,13.479,2.0241
2.235,-14.207,13.666,1.8849
2.24,-14.505,13.806,1.8172
2.245,-14.801,13.935,1.7539
2.25,-15.083,14.05,1.6994
2.255,-15.351,14.157,1.6437
2.26,-15.608,14.262,1.5787
2.265,-15.867,14.376,1.4761
2.27,-16.111,14.484,1.3775
2.275,-16.341,14.585,1.2783
2.28,-16.579,14.717,1.0966
2.285,-16.81,14.863,0.94968
2.29,-17.048,15.013,0.81253
2.295,-17.284,15.161,0.69476
2.3,-17.516,15.299,0.61015
2.305,-17.742,15.427,0.53859
2.31,-17.965,15.557,0.47224
2.315,-18.176,15.665,0.43686
2.32,-18.367,15.728,0.37193
2.325,-18.542,15.781,0.31245
2.33,-18.71,15.831,0.2541
2.335,-18.873,15.885,0.19558
2.34,-19.025,15.946,0.137
2.345,-19.183,16.031,0.064851
2.35,-19.336,16.112,-0.0108
2.355,-19.499,16.174,-0.079626
2.36,-19.676,16.237,-0.14219
2.365,-19.853,16.292,-0.1824
2.37,-20.027,16.328,-0.19963
2.375,-20.205,16.359,-0.21246
2.38,-20.39,16.401,-0.22936
2.385,-20.572,16.43,-0.23621
2.39,-20.753,16.456,-0.23526
2.395,-20.928,16.46,-0.22411
2.4,-21.133,16.48,-0.36168
2.405,-21.332,16.49,-0.47361
2.41,-21.527,16.496,-0.57264
2.415,-21.717,16.519,-0.63641
2.42,-21.919,16.552,-0.69951
2.425,-22.113,16.603,-0.7431
2.43,-22.3,16.672,-0.77944
2.435,-22.491,16.736,-0.8096
2.44,-22.7,16.758,-0.82732
2.445,-22.902,16.788,-0.84605
2.45,-23.101,16.857,-0.88947
2.455,-23.283,16.895,-0.90946
2.46,-23.467,16.9,-0.97748
2.465,-23.644,16.991,-1.0454
2.47,-23.832,17.022,-1.1516
2.475,-24.019,17.044,-1.2465
2.48,-24.172,17.04,-1.265
2.485,-24.326,17.034,-1.2774
2.49,-24.491,17.023,-1.3049
2.495,-24.651,17.029,-1.3052
2.5,-24.811,17.046,-1.3017
2.505,-24.966,17.091,-1.2949
2.51,-25.116,17.126,-1.2836
2.515,-25.261,17.17,-1.2705
2.52,-25.346,17.19,-1.2817
2.525,-25.433,17.213,-1.298
2.53,-25.519,17.232,-1.3133
2.535,-25.596,17.239,-1.3158
2.54,-25.665,17.249,-1.3042
2.545,-25.725,17.244,-1.2799
2.55,-25.776,17.251,-1.2503
2.555,-25.819,17.254,-1.2134
2.56,-25.815,17.285,-1.183
2.565,-25.809,17.304,-1.1555
2.57,-25.801,17.336,-1.134
2.575,-25.786,17.355,-1.1103
2.58,-25.767,17.38,-1.0785
2.585,-25.74,17.403,-1.0364
2.59,-25.715,17.387,-1.0012
2.595,-25.682,17.424,-0.95741
2.6,-25.644,17.465,-0.9689
2.605,-25.591,17.479,-0.95763
2.61,-25.53,17.489,-0.94481
2.615,-25.463,17.508,-0.93755
2.62,-25.387,17.524,-0.93277
2.625,-25.297,17.524,-0.92257
2.63,-25.19,17.532,-0.91227
2.635,-25.082,17.526,-0.90543
2.64,-24.867,17.572,-0.89534
2.645,-24.639,17.588,-0.86752
2.65,-24.403,17.587,-0.83989
2.655,-24.157,17.599,-0.81474
2.66,-23.899,17.614,-0.79569
2.665,-23.625,17.637,-0.77446
2.67,-23.333,17.674,-0.75199
2.675,-23.025,17.715,-0.73087
2.68,-22.648,17.75,-0.63135
2.685,-22.257,17.769,-0.50654
2.69,-21.858,17.787,-0.36675
2.695,-21.444,17.787,-0.20618
2.7,-21.021,17.788,-0.035543
2.705,-20.583,17.785,0.15767
2.71,-20.133,17.777,0.36591
2.715,-19.666,17.767,0.60291
2.72,-19.367,17.726,0.69089
2.725,-19.076,17.685,0.75756
2.73,-18.789,17.66,0.81231
2.735,-18.503,17.636,0.84975
2.74,-18.199,17.633,0.90415
2.745,-17.877,17.626,0.95965
2.75,-17.54,17.613,1.001
2.755,-17.186,17.61,1.0242
2.76,-16.663,17.637,1.0865
2.765,-16.124,17.657,1.1645
2.77,-15.571,17.664,1.2653
2.775,-15.005,17.691,1.3863
2.78,-14.435,17.671,1.5508
2.785,-13.83,17.617,1.7538
2.79,-13.221,17.562,1.9799
2.795,-12.597,17.494,2.2232
2.8,-11.995,17.392,2.5598
2.805,-11.399,17.291,2.8939
2.81,-10.803,17.188,3.2355
2.815,-10.204,17.083,3.5839
2.82,-9.6093,16.986,3.9182
2.825,-9.0173,16.89,4.2438
2.83,-8.419,16.804,4.5627
2.835,-7.8168,16.73,4.8667
2.84,-7.1224,16.726,5.1449
2.845,-6.4317,16.726,5.3849
2.85,-5.7394,16.725,5.6034
2.855,-5.0519,16.728,5.7984
2.86,-4.3465,16.731,5.9873
2.865,-3.639,16.735,6.161
2.87,-2.9222,16.741,6.342
2.875,-2.1987,16.746,6.5332
2.88,-1.4447,16.737,6.721
2.885,-0.70051,16.701,6.9137
2.89,0.02064,16.621,7.1066
2.895,0.71503,16.49,7.3134
2.9,1.3793,16.313,7.5317
2.905,2.0249,16.12,7.7673
2.91,2.6615,15.931,8.0177
2.915,3.301,15.743,8.2964
2.92,3.8946,15.551,8.4479
2.925,4.4707,15.349,8.5545
2.93,5.0455,15.163,8.6411
2.935,5.6124,14.974,8.7207
2.94,6.178,14.796,8.8359
2.945,6.7533,14.624,8.9659
2.95,7.3358,14.457,9.1205
2.955,7.9073,14.27,9.269
2.96,8.3723,14.148,9.331
2.965,8.8262,14.039,9.358
2.97,9.2575,13.951,9.3561
2.975,9.6697,13.878,9.3519
2.98,10.058,13.782,9.36
2.985,10.442,13.692,9.3882
2.99,10.83,13.613,9.4431
2.995,11.221,13.532,9.5262
3,11.55,13.485,9.4477
3.005,11.868,13.44,9.3866
3.01,12.177,13.385,9.327
3.015,12.483,13.343,9.298
3.02,12.787,13.3,9.2608
3.025,13.069,13.264,9.237
3.03,13.342,13.224,9.2188
3.035,13.61,13.189,9.1856
3.04,13.809,13.103,9.0852
3.045,14.021,13.025,8.9959
3.05,14.231,12.954,8.9144
3.055,14.446,12.874,8.8471
3.06,14.661,12.788,8.8006
3.065,14.879,12.701,8.778
3.07,15.101,12.604,8.7966
3.075,15.315,12.482,8.8439
3.08,15.398,12.38,8.8811
3.085,15.468,12.295,8.9062
3.09,15.527,12.227,8.9337
3.095,15.586,12.171,8.976
3.1,15.656,12.119,9.0385
3.105,15.726,12.079,9.0952
3.11,15.799,12.044,9.1457
3.115,15.878,12.006,9.2014
3.12,15.927,11.987,9.2448
3.125,15.975,11.975,9.2923
3.13,16.017,11.96,9.3422
3.135,16.059,11.942,9.3913
3.14,16.1,11.93,9.4373
3.145,16.142,11.909,9.4781
3.15,16.192,11.876,9.5205
3.155,16.252,11.835,9.5778
3.16,16.263,11.775,9.5705
3.165,16.267,11.704,9.548
3.17,16.268,11.64,9.5381
3.175,16.26,11.586,9.5417
3.18,16.242,11.538,9.5428
3.185,16.21,11.503,9.5331
3.19,16.167,11.482,9.5053
3.195,16.123,11.458,9.4884
3.2,16.083,11.459,9.5318
3.205,16.051,11.456,9.578
3.21,16.02,11.454,9.6228
3.215,15.983,11.448,9.6548
3.22,15.945,11.437,9.6781
3.225,15.896,11.42,9.6783
3.23,15.846,11.409,9.6758
3.235,15.788,11.4,9.6675
3.24,15.669,11.422,9.6546
3.245,15.549,11.452,9.6498
3.25,15.439,11.493,9.6645
3.255,15.329,11.542,9.6913
3.26,15.218,11.59,9.718
3.265,15.103,11.635,9.7397
3.27,14.978,11.682,9.7388
3.275,14.849,11.723,9.7255
3.28,14.636,11.812,9.6688
3.285,14.41,11.917,9.6028
3.29,14.179,12.008,9.5463
3.295,13.943,12.113,9.5
3.3,13.721,12.225,9.4728
3.305,13.505,12.346,9.4543
3.31,13.299,12.463,9.4475
3.315,13.103,12.584,9.4644
3.32,12.883,12.746,9.4715
3.325,12.666,12.899,9.4921
3.33,12.442,13.069,9.503
3.335,12.203,13.246,9.4957
3.34,11.95,13.417,9.4616
3.345,11.682,13.594,9.4341
3.35,11.397,13.75,9.3726
3.355,11.096,13.909,9.2886
3.36,10.684,14.119,9.3144
3.365,10.28,14.324,9.3542
3.37,9.8857,14.516,9.401
3.375,9.5013,14.698,9.4596
3.38,9.1282,14.868,9.5266
3.385,8.7657,15.031,9.6106
3.39,8.4069,15.182,9.7029
3.395,8.055,15.338,9.7933
3.4,7.6185,15.473,9.7264
3.405,7.1596,15.637,9.6491
3.41,6.6839,15.816,9.5641
3.415,6.1999,15.994,9.4916
3.42,5.7037,16.163,9.4316
3.425,5.1988,16.327,9.3776
3.43,4.6861,16.495,9.3132
3.435,4.1549,16.663,9.2263
3.44,3.7214,16.877,9.0832
3.445,3.2897,17.088,8.9179
3.45,2.8564,17.292,8.7336
3.455,2.4163,17.495,8.5157
3.46,1.9606,17.691,8.2529
3.465,1.4972,17.892,7.9845
3.47,1.0288,18.093,7.7137
3.475,0.55736,18.286,7.4763
3.48,-0.013699,18.443,7.3827
3.485,-0.58763,18.585,7.2859
3.49,-1.156,18.712,7.1958
3.495,-1.7188,18.828,7.0993
3.5,-2.2777,18.931,6.9996
3.505,-2.8344,19.021,6.8951
3.51,-3.388,19.1,6.7814
3.515,-3.9431,19.175,6.6555
3.52,-4.5731,19.226,6.3338
3.525,-5.2291,19.276,5.9804
3.53,-5.9044,19.339,5.633
3.535,-6.5755,19.411,5.3159
3.54,-7.2374,19.482,5.0659
3.545,-7.8884,19.556,4.9055
3.55,-8.5298,19.629,4.8372
3.555,-9.1637,19.711,4.7988
3.56,-9.7592,19.8,4.6918
3.565,-10.343,19.898,4.5668
3.57,-10.92,19.982,4.4506
3.575,-11.495,20.078,4.3205
3.58,-12.082,20.182,4.1729
3.585,-12.668,20.294,4.0205
3.59,-13.267,20.4,3.8731
3.595,-13.859,20.504,3.7496
3.6,-14.392,20.618,3.6823
3.605,-14.907,20.722,3.6129
3.61,-15.401,20.816,3.5529
3.615,-15.876,20.92,3.4869
3.62,-16.347,21.012,3.4143
3.625,-16.817,21.107,3.3279
3.63,-17.29,21.221,3.1753
3.635,-17.769,21.326,2.9875
3.64,-18.246,21.425,2.9448
3.645,-18.712,21.513,2.9504
3.65,-19.18,21.601,2.9721
3.655,-19.638,21.675,3.0334
3.66,-20.085,21.735,3.1325
3.665,-20.527,21.787,3.2472
3.67,-20.983,21.822,3.3155
3.675,-21.422,21.856,3.4211
3.68,-21.767,21.951,3.4099
3.685,-22.127,21.963,3.3601
3.69,-22.493,21.951,3.3087
3.695,-22.874,21.956,3.2219
3.7,-23.264,21.973,3.1043
3.705,-23.675,22.004,2.9716
3.71,-24.103,22.025,2.8502
3.715,-24.539,22.023,2.7625
3.72,-24.869,21.946,2.7602
3.725,-25.196,21.887,2.7307
