1.105,0.074989,30.573,5.774
1.11,0.051129,30.388,5.7838
1.115,0.030536,30.196,5.7941
1.12,0.037731,29.908,5.7645
1.125,0.036625,29.609,5.73
1.13,0.030571,29.305,5.6935
1.135,0.017359,28.992,5.6565
1.14,-0.0049767,28.669,5.6173
1.145,-0.033858,28.342,5.5795
1.15,-0.064649,28.011,5.5477
1.155,-0.10113,27.673,5.5166
1.16,-0.084981,27.26,5.4913
1.165,-0.063944,26.837,5.4664
1.17,-0.027126,26.407,5.4492
1.175,0.0072772,25.972,5.4265
1.18,0.050465,25.531,5.4108
1.185,0.10069,25.085,5.404
1.19,0.15463,24.637,5.4043
1.195,0.20699,24.185,5.4149
1.2,0.23044,23.73,5.4732
1.205,0.24579,23.264,5.516
1.21,0.25971,22.784,5.5471
1.215,0.27806,22.293,5.5699
1.22,0.3028,21.793,5.5929
1.225,0.33144,21.291,5.6094
1.23,0.354,20.78,5.6225
1.235,0.3634,20.267,5.6337
1.24,0.32096,19.835,5.7026
1.245,0.26666,19.409,5.7562
1.25,0.19934,18.981,5.7865
1.255,0.12201,18.553,5.7997
1.26,0.041084,18.11,5.7863
1.265,-0.042274,17.658,5.7611
1.27,-0.12417,17.194,5.7396
1.275,-0.19803,16.726,5.7277
1.28,-0.18216,16.3,5.6161
1.285,-0.15209,15.864,5.5038
1.29,-0.11144,15.422,5.3985
1.295,-0.066182,14.971,5.2933
1.3,-0.021188,14.509,5.1964
1.305,0.019906,14.041,5.1087
1.31,0.054996,13.574,5.0293
1.315,0.09258,13.116,4.9866
1.32,0.095049,12.625,4.8752
1.325,0.082782,12.132,4.738
1.33,0.079412,11.636,4.5933
1.335,0.077452,11.145,4.4456
1.34,0.076283,10.652,4.2888
1.345,0.072772,10.16,4.1248
1.35,0.059785,9.6786,3.9756
1.355,0.065903,9.1408,3.8841
1.36,0.099246,8.6369,3.811
1.365,0.13512,8.1448,3.7178
1.37,0.16875,7.6575,3.6094
1.375,0.19747,7.1715,3.4907
1.38,0.22213,6.6982,3.3836
1.385,0.24307,6.2335,3.2817
1.39,0.26229,5.7822,3.1758
1.395,0.28168,5.3423,3.0766
1.4,0.29536,5.0792,2.9258
1.405,0.32033,4.8254,2.7629
1.41,0.35542,4.5762,2.5964
1.415,0.39564,4.3313,2.4225
1.42,0.44203,4.0927,2.2496
1.425,0.49606,3.8555,2.09
1.43,0.55623,3.6175,1.9503
1.435,0.61996,3.3792,1.8345
1.44,0.65186,3.234,1.7116
1.445,0.67567,3.102,1.5969
1.45,0.69762,2.9885,1.5042
1.455,0.71182,2.8858,1.4225
1.46,0.7267,2.7979,1.3608
1.465,0.73269,2.7217,1.3091
1.47,0.72697,2.6597,1.2669
1.475,0.71432,2.6278,1.2385
1.48,0.68192,2.6542,1.23
1.485,0.65036,2.6743,1.2219
1.49,0.61854,2.693,1.2207
1.495,0.58823,2.7045,1.2248
1.5,0.55606,2.708,1.2274
1.505,0.52573,2.7179,1.2411
1.51,0.49335,2.7203,1.2616
1.515,0.45966,2.7233,1.2905
1.52,0.43814,2.7297,1.3851
1.525,0.41472,2.7383,1.4797
1.53,0.38964,2.7492,1.5737
1.535,0.36334,2.7618,1.6671
1.54,0.33286,2.7804,1.7611
1.545,0.30158,2.7985,1.8571
1.55,0.27144,2.8237,1.9577
1.555,0.24241,2.8619,2.0606
1.56,0.19218,2.9434,2.1014
1.565,0.14643,3.0133,2.1478
1.57,0.10356,3.0791,2.1999
1.575,0.065439,3.1505,2.2599
1.58,0.029098,3.2094,2.3193
1.585,-0.0072232,3.2742,2.3832
1.59,-0.045492,3.3167,2.4399
1.595,-0.088681,3.359,2.4922
1.6,-0.12148,3.3983,2.544
1.605,-0.15112,3.4433,2.5985
1.61,-0.17617,3.4879,2.6516
1.615,-0.21428,3.5269,2.6998
1.62,-0.24039,3.5515,2.7434
1.625,-0.26792,3.5677,2.779
1.63,-0.29746,3.5984,2.8143
1.635,-0.32111,3.6315,2.8436
1.64,-0.33092,3.6488,2.8949
1.645,-0.35193,3.6713,2.9496
1.65,-0.3817,3.6596,2.9847
1.655,-0.42336,3.6627,3.0241
1.66,-0.46444,3.691,3.0787
1.665,-0.52867,3.7356,3.1179
1.67,-0.60125,3.7591,3.1542
1.675,-0.65597,3.7874,3.2117
1.68,-0.69525,3.8195,3.2373
1.685,-0.73482,3.8164,3.2522
1.69,-0.78064,3.8396,3.2713
1.695,-0.81383,3.8528,3.2952
1.7,-0.84426,3.8631,3.3258
1.705,-0.87153,3.8809,3.3562
1.71,-0.89927,3.9224,3.3929
1.715,-0.92208,3.975,3.4327
1.72,-0.96468,4.0354,3.4613
1.725,-1.0128,4.1019,3.4756
1.73,-1.066,4.1638,3.48
1.735,-1.1066,4.2096,3.5072
1.74,-1.1417,4.2174,3.5364
1.745,-1.1839,4.2303,3.5628
1.75,-1.2156,4.2508,3.5923
1.755,-1.2408,4.2664,3.6319
1.76,-1.2898,4.3016,3.6349
1.765,-1.3484,4.3214,3.6757
1.77,-1.4085,4.3223,3.7082
1.775,-1.4474,4.3239,3.7556
1.78,-1.4878,4.314,3.7944
1.785,-1.5234,4.3251,3.8341
1.79,-1.5595,4.341,3.8793
1.795,-1.5877,4.3182,3.9252
1.8,-1.6111,4.2787,3.9224
1.805,-1.6358,4.2524,3.9395
1.81,-1.6675,4.2324,3.9531
1.815,-1.7061,4.22,3.9659
1.82,-1.7376,4.1906,3.9461
1.825,-1.7694,4.1663,3.9295
1.83,-1.8011,4.1357,3.9216
1.835,-1.8417,4.1255,3.9057
1.84,-1.908,4.1458,3.9572
1.845,-1.977,4.1387,3.9766
1.85,-2.049,4.1389,4.0026
1.855,-2.1202,4.1444,4.0398
1.86,-2.1831,4.1367,4.0438
1.865,-2.2367,4.1462,4.0358
1.87,-2.2906,4.1743,4.0324
1.875,-2.3482,4.2057,4.0304
1.88,-2.4245,4.2682,4.0238
1.885,-2.4986,4.2947,3.9996
1.89,-2.5684,4.3283,3.9708
1.895,-2.63,4.3508,3.9446
1.9,-2.6964,4.4044,3.9201
1.905,-2.7783,4.4524,3.8972
1.91,-2.8591,4.5234,3.8685
1.915,-2.9441,4.5548,3.864
1.92,-3.0512,4.6122,3.8677
1.925,-3.1662,4.6758,3.8903
1.93,-3.2929,4.7163,3.8999
1.935,-3.4041,4.7793,3.9197
1.94,-3.5337,4.8234,3.9429
1.945,-3.6502,4.8927,3.9753
1.95,-3.7738,4.9298,3.9983
1.955,-3.892,4.9805,4.018
1.96,-3.9934,5.0325,3.9943
1.965,-4.0958,5.085,3.9602
1.97,-4.1959,5.1426,3.9223
1.975,-4.3085,5.2062,3.8898
1.98,-4.4144,5.2764,3.8558
1.985,-4.5193,5.3395,3.8148
1.99,-4.6295,5.3842,3.7713
1.995,-4.7428,5.4528,3.7382
2,-4.8323,5.5045,3.6866
2.005,-4.9367,5.5417,3.641
2.01,-5.0204,5.5964,3.6189
2.015,-5.094,5.645,3.6051
2.02,-5.1596,5.6998,3.5789
2.025,-5.2111,5.7373,3.5762
2.03,-5.2608,5.7844,3.5596
2.035,-5.3253,5.8221,3.5311
2.04,-5.3737,5.842,3.5071
2.045,-5.4356,5.8488,3.488
2.05,-5.4884,5.8701,3.4555
2.055,-5.553,5.8852,3.4192
2.06,-5.6258,5.8778,3.4319
2.065,-5.6948,5.9134,3.424
2.07,-5.754,5.9547,3.4231
2.075,-5.8162,5.967,3.421
2.08,-5.8916,5.9976,3.4464
2.085,-5.9783,6.0272,3.4757
2.09,-6.0733,6.042,3.5061
2.095,-6.174,6.0643,3.5416
2.1,-6.2846,6.0904,3.5743
2.105,-6.4151,6.117,3.5953
2.11,-6.5695,6.1488,3.5901
2.115,-6.7434,6.1895,3.5562
2.12,-7.0897,6.2803,3.4235
2.125,-7.4475,6.3822,3.3066
2.13,-7.7964,6.4801,3.197
2.135,-8.1348,6.5765,3.0896
2.14,-8.4617,6.6876,2.9785
2.145,-8.7988,6.8086,2.8759
2.15,-9.131,6.9537,2.7978
2.155,-9.4486,7.0855,2.7205
2.16,-9.7509,7.2133,2.6722
2.165,-10.056,7.3373,2.6197
2.17,-10.365,7.4514,2.5631
2.175,-10.68,7.5635,2.4947
2.18,-10.999,7.6717,2.4114
2.185,-11.317,7.7734,2.3146
2.19,-11.643,7.8635,2.1947
2.195,-11.966,7.9753,2.0663
2.2,-12.278,8.1367,1.9198
2.205,-12.598,8.2919,1.76
2.21,-12.907,8.4543,1.5977
2.215,-13.207,8.6271,1.4418
2.22,-13.499,8.8005,1.3053
2.225,-13.784,8.9807,1.1624
2.23,-14.067,9.1516,1.0415
2.235,-14.348,9.3338,0.92528
2.24,-14.643,9.4675,0.88566
2.245,-14.935,9.5883,0.84922
2.25,-15.216,9.6985,0.81655
2.255,-15.484,9.8008,0.78204
2.26,-15.738,9.9015,0.73653
2.265,-15.991,10.011,0.66169
2.27,-16.23,10.115,0.58194
2.275,-16.459,10.216,0.49735
2.28,-16.69,10.352,0.3533
2.285,-16.916,10.494,0.23614
2.29,-17.148,10.64,0.12945
2.295,-17.38,10.784,0.037022
2.3,-17.609,10.918,-0.029285
2.305,-17.835,11.046,-0.086048
2.31,-18.057,11.174,-0.13588
2.315,-18.269,11.285,-0.15844
2.32,-18.458,11.344,-0.20726
2.325,-18.632,11.397,-0.25421
2.33,-18.801,11.447,-0.30183
2.335,-18.963,11.502,-0.35047
2.34,-19.115,11.562,-0.39713
2.345,-19.271,11.643,-0.4522
2.35,-19.416,11.72,-0.51045
2.355,-19.568,11.782,-0.56565
2.36,-19.739,11.837,-0.606
2.365,-19.913,11.89,-0.63261
2.37,-20.087,11.933,-0.64107
2.375,-20.264,11.973,-0.64625
2.38,-20.446,12.016,-0.65303
2.385,-20.627,12.052,-0.6524
2.39,-20.807,12.087,-0.64386
2.395,-20.982,12.111,-0.62355
2.4,-21.169,12.179,-0.68401
2.405,-21.357,12.233,-0.72427
2.41,-21.544,12.267,-0.76269
2.415,-21.73,12.327,-0.79614
2.42,-21.918,12.411,-0.82859
2.425,-22.108,12.494,-0.8579
2.43,-22.294,12.576,-0.88515
2.435,-22.485,12.654,-0.90604
2.44,-22.694,12.686,-0.9124
2.445,-22.897,12.726,-0.91998
2.45,-23.092,12.784,-0.9356
2.455,-23.274,12.839,-0.947
2.46,-23.448,12.896,-0.96053
2.465,-23.617,12.974,-0.98975
2.47,-23.785,13.047,-1.0203
2.475,-23.955,13.12,-1.0576
2.48,-24.106,13.148,-1.0526
2.485,-24.257,13.172,-1.0384
2.49,-24.415,13.189,-1.0195
2.495,-24.574,13.223,-0.99958
2.5,-24.735,13.255,-0.9814
2.505,-24.891,13.304,-0.96556
2.51,-25.042,13.349,-0.94466
2.515,-25.189,13.397,-0.9226
2.52,-25.278,13.419,-0.92843
2.525,-25.368,13.439,-0.93676
2.53,-25.456,13.457,-0.94562
2.535,-25.537,13.468,-0.94374
2.54,-25.609,13.481,-0.92813
2.545,-25.673,13.484,-0.8994
2.55,-25.727,13.495,-0.86715
2.555,-25.774,13.502,-0.82792
2.56,-25.774,13.538,-0.79825
2.565,-25.772,13.568,-0.76978
2.57,-25.769,13.602,-0.74895
2.575,-25.759,13.628,-0.7259
2.58,-25.745,13.655,-0.69574
2.585,-25.725,13.679,-0.65488
2.59,-25.702,13.687,-0.6066
2.595,-25.676,13.714,-0.55818
2.6,-25.641,13.741,-0.5566
2.605,-25.594,13.756,-0.54865
2.61,-25.542,13.766,-0.53854
2.615,-25.48,13.78,-0.53371
2.62,-25.41,13.791,-0.53195
2.625,-25.327,13.792,-0.52743
2.63,-25.227,13.799,-0.52383
2.635,-25.126,13.799,-0.52313
2.64,-24.918,13.825,-0.51074
2.645,-24.699,13.841,-0.49774
2.65,-24.471,13.846,-0.4839
2.655,-24.233,13.856,-0.47497
2.66,-23.985,13.869,-0.47288
2.665,-23.72,13.889,-0.46975
2.67,-23.437,13.921,-0.46534
2.675,-23.139,13.958,-0.46425
2.68,-22.772,13.987,-0.38752
2.685,-22.392,14,-0.28746
2.69,-22.002,14.011,-0.1719
2.695,-21.599,14.006,-0.038162
2.7,-21.185,14,0.10695
2.705,-20.758,13.99,0.27347
2.71,-20.319,13.976,0.45357
2.715,-19.864,13.957,0.66213
2.72,-19.568,13.917,0.73008
2.725,-19.283,13.879,0.78107
2.73,-18.996,13.86,0.83845
2.735,-18.707,13.831,0.90191
2.74,-18.406,13.821,0.95532
2.745,-18.088,13.795,1.0012
2.75,-17.76,13.775,1.0221
2.755,-17.414,13.764,1.0234
2.76,-16.904,13.786,1.0506
2.765,-16.378,13.803,1.0927
2.77,-15.838,13.806,1.1562
2.775,-15.284,13.831,1.2408
2.78,-14.727,13.809,1.3673
2.785,-14.136,13.754,1.5296
2.79,-13.54,13.698,1.715
2.795,-12.93,13.628,1.9162
2.8,-12.341,13.523,2.2133
2.805,-11.756,13.42,2.5093
2.81,-11.173,13.314,2.8132
2.815,-10.587,13.203,3.1258
2.82,-10.011,13.098,3.4213
2.825,-9.4437,12.989,3.7008
2.83,-8.8652,12.898,3.9773
2.835,-8.2791,12.826,4.2313
2.84,-7.611,12.823,4.4337
2.845,-6.9391,12.807,4.5911
2.85,-6.2636,12.792,4.7323
2.855,-5.5956,12.796,4.8542
2.86,-4.9103,12.809,4.9795
2.865,-4.2211,12.821,5.0843
2.87,-3.5227,12.836,5.1955
2.875,-2.8177,12.85,5.3158
2.88,-2.0789,12.854,5.4361
2.885,-1.3476,12.832,5.5652
2.89,-0.63588,12.765,5.7004
2.895,0.051376,12.644,5.8519
2.9,0.71114,12.479,6.0182
2.905,1.3524,12.296,6.1994
2.91,1.9834,12.119,6.3921
2.915,2.616,11.948,6.6128
2.92,3.2122,11.763,6.7169
2.925,3.7942,11.566,6.7776
2.93,4.371,11.386,6.8119
2.935,4.9419,11.204,6.8397
2.94,5.5092,11.03,6.8862
2.945,6.0866,10.866,6.9542
2.95,6.6703,10.709,7.0536
2.955,7.2497,10.533,7.1583
2.96,7.7198,10.424,7.1875
2.965,8.1794,10.327,7.1816
2.97,8.6172,10.249,7.1463
2.975,9.0364,10.181,7.1008
2.98,9.4388,10.09,7.0651
2.985,9.8364,10.003,7.044
2.99,10.233,9.929,7.0399
2.995,10.634,9.8547,7.0578
3,10.978,9.8175,6.9271
3.005,11.309,9.7801,6.8104
3.01,11.633,9.7357,6.7035
3.015,11.952,9.7008,6.6226
3.02,12.268,9.6674,6.556
3.025,12.565,9.6384,6.4868
3.03,12.839,9.6127,6.4019
3.035,13.099,9.5981,6.3064
3.04,13.285,9.5309,6.1449
3.045,13.48,9.4685,6.0295
3.05,13.679,9.4213,5.9242
3.055,13.885,9.3622,5.8374
3.06,14.09,9.297,5.7712
3.065,14.303,9.2358,5.7252
3.07,14.524,9.1634,5.7218
3.075,14.723,9.0482,5.7227
3.08,14.81,8.959,5.7109
3.085,14.89,8.8873,5.6945
3.09,14.96,8.832,5.68
3.095,15.017,8.7864,5.676
3.1,15.075,8.7356,5.7222
3.105,15.136,8.7039,5.7705
3.11,15.203,8.6769,5.8142
3.115,15.277,8.6457,5.8638
3.12,15.311,8.6401,5.8906
3.125,15.348,8.6454,5.9246
3.13,15.374,8.6435,5.9582
3.135,15.405,8.6391,5.9965
3.14,15.44,8.6426,6.0333
3.145,15.477,8.6335,6.0681
3.15,15.527,8.6094,6.1069
3.155,15.586,8.5776,6.1602
3.16,15.597,8.5309,6.1107
3.165,15.606,8.4718,6.0555
3.17,15.604,8.4154,6.0113
3.175,15.588,8.3654,5.983
3.18,15.567,8.3231,5.9508
3.185,15.542,8.2982,5.9123
3.19,15.509,8.2861,5.8654
3.195,15.468,8.268,5.8223
3.2,15.425,8.2705,5.8668
3.205,15.388,8.27,5.9141
3.21,15.351,8.2747,5.9574
3.215,15.301,8.2735,5.9818
3.22,15.248,8.2654,5.9938
3.225,15.19,8.2483,5.9704
3.23,15.126,8.2362,5.9483
3.235,15.055,8.2247,5.923
3.24,14.922,8.2399,5.8986
3.245,14.787,8.2646,5.8861
3.25,14.666,8.3028,5.9021
3.255,14.543,8.3523,5.9279
3.26,14.416,8.3977,5.9505
3.265,14.286,8.4398,5.9666
3.27,14.143,8.4884,5.9476
3.275,13.999,8.5253,5.9209
3.28,13.789,8.6136,5.8537
3.285,13.568,8.7138,5.7778
3.29,13.328,8.8001,5.7066
3.295,13.075,8.8994,5.6461
3.3,12.84,9.0016,5.6272
3.305,12.616,9.1158,5.6178
3.31,12.401,9.2237,5.6208
3.315,12.195,9.3382,5.6469
3.32,11.967,9.4944,5.6471
3.325,11.739,9.6455,5.6658
3.33,11.507,9.8072,5.6684
3.335,11.266,9.9707,5.6557
3.34,11.015,10.127,5.6223
3.345,10.747,10.288,5.5934
3.35,10.464,10.429,5.5418
3.355,10.161,10.569,5.471
3.36,9.7348,10.761,5.5071
3.365,9.3191,10.945,5.5642
3.37,8.9145,11.114,5.6305
3.375,8.522,11.275,5.7086
3.38,8.1419,11.425,5.7948
3.385,7.7728,11.57,5.8964
3.39,7.4076,11.704,6.0065
3.395,7.0501,11.844,6.1112
3.4,6.6167,11.951,6.0677
3.405,6.1599,12.085,6.0144
3.41,5.6859,12.233,5.9534
3.415,5.2044,12.38,5.9059
3.42,4.7121,12.517,5.872
3.425,4.2119,12.652,5.8453
3.43,3.704,12.789,5.8092
3.435,3.1789,12.93,5.7464
3.44,2.7409,13.12,5.6269
3.445,2.3054,13.306,5.485
3.45,1.869,13.487,5.3236
3.455,1.4277,13.666,5.1292
3.46,0.973,13.834,4.8912
3.465,0.50999,14.009,4.6475
3.47,0.041848,14.184,4.4035
3.475,-0.42929,14.353,4.1928
3.48,-0.99566,14.479,4.1363
3.485,-1.5642,14.591,4.0769
3.49,-2.1268,14.688,4.0255
3.495,-2.683,14.775,3.9679
3.5,-3.2353,14.85,3.9072
3.505,-3.7843,14.911,3.8419
3.51,-4.3289,14.964,3.7671
3.515,-4.8741,15.012,3.6801
3.52,-5.4873,15.036,3.4097
3.525,-6.1255,15.059,3.1109
3.53,-6.7793,15.091,2.8228
3.535,-7.4363,15.132,2.5565
3.54,-8.0869,15.175,2.3561
3.545,-8.7276,15.222,2.2441
3.55,-9.3592,15.27,2.2233
3.555,-9.9829,15.328,2.2315
3.56,-10.565,15.394,2.1687
3.565,-11.137,15.467,2.0901
3.57,-11.702,15.531,2.0161
3.575,-12.266,15.605,1.9305
3.58,-12.835,15.685,1.8349
3.585,-13.406,15.773,1.7343
3.59,-13.984,15.858,1.6405
3.595,-14.563,15.941,1.5629
3.6,-15.087,16.037,1.5372
3.605,-15.595,16.126,1.507
3.61,-16.082,16.209,1.4842
3.615,-16.549,16.299,1.4544
3.62,-17.013,16.381,1.4156
3.625,-17.468,16.47,1.3614
3.63,-17.92,16.568,1.2658
3.635,-18.378,16.664,1.1386
3.64,-18.84,16.747,1.1472
3.645,-19.298,16.824,1.189
3.65,-19.755,16.898,1.2519
3.655,-20.203,16.958,1.3519
3.66,-20.639,17.006,1.4887
3.665,-21.066,17.045,1.6407
3.67,-21.491,17.077,1.7835
3.675,-21.907,17.097,1.9342
3.68,-22.236,17.186,1.9716
3.685,-22.581,17.231,1.9731
3.69,-22.939,17.229,1.9456
