-0.11365,-1.1533,-0.17344
-0.18159,-2.2004,-0.38296
-0.22005,-3.1355,-0.58967
-0.23556,-4.0371,-0.78865
-0.21655,-4.9788,-0.95451
-0.19351,-5.9572,-1.1138
-0.1874,-6.9632,-1.2899
-0.2125,-7.9822,-1.4867
-0.42773,-8.6539,-1.6563
-0.63004,-9.337,-1.7645
-0.8134,-10.03,-1.8351
-0.99134,-10.722,-1.833
-1.1698,-11.447,-1.7889
-1.3419,-12.191,-1.7285
-1.5132,-12.93,-1.6628
-1.6779,-13.671,-1.6323
-1.7414,-14.397,-1.6295
-1.7999,-15.152,-1.607
-1.8568,-15.913,-1.5808
-1.9123,-16.675,-1.5756
-1.9714,-17.434,-1.5941
-2.0299,-18.194,-1.6398
-2.0716,-18.937,-1.6945
-2.1035,-19.652,-1.7338
-2.0781,-20.417,-1.8273
-2.0698,-21.161,-1.9464
-2.0827,-21.901,-2.0809
-2.1065,-22.644,-2.2307
-2.1359,-23.384,-2.3685
-2.1705,-24.086,-2.4644
-2.2132,-24.728,-2.5138
-2.2683,-25.36,-2.5115
-2.3779,-25.665,-2.5554
-2.4847,-25.943,-2.5969
-2.5948,-26.212,-2.6308
-2.6941,-26.453,-2.6613
-2.7933,-26.656,-2.6841
-2.8898,-26.836,-2.6988
-2.9707,-26.981,-2.726
-3.0475,-27.096,-2.7512
-3.1073,-26.996,-2.7343
-3.1663,-26.902,-2.6925
-3.2294,-26.815,-2.639
-3.2875,-26.701,-2.5626
-3.345,-26.568,-2.4407
-3.3967,-26.435,-2.2996
-3.4472,-26.321,-2.1321
-3.5005,-26.215,-1.9479
-3.5925,-26.181,-1.8173
-3.6858,-26.143,-1.691
-3.7876,-26.088,-1.5654
-3.8907,-26.025,-1.4451
-3.9946,-25.958,-1.3297
-4.0997,-25.881,-1.2019
-4.1954,-25.809,-1.0689
-4.2852,-25.73,-0.93598
-4.3589,-25.675,-0.75117
-4.4314,-25.611,-0.57216
-4.4987,-25.537,-0.3933
-4.5655,-25.467,-0.20795
-4.6349,-25.401,-0.029304
-4.7046,-25.342,0.15244
-4.777,-25.281,0.33814
-4.8472,-25.214,0.53275
-4.9005,-25.113,0.69733
-4.9559,-24.992,0.84761
-5.0079,-24.866,0.97805
-5.0617,-24.738,1.1029
-5.0939,-24.594,1.2144
-5.1482,-24.439,1.3238
-5.1968,-24.284,1.4222
-5.2335,-24.135,1.5188
-5.2286,-23.834,1.7031
-5.2175,-23.516,1.8822
-5.2035,-23.19,2.0573
-5.1867,-22.847,2.2325
-5.169,-22.513,2.4004
-5.1497,-22.167,2.5713
-5.1339,-21.815,2.7427
-5.1135,-21.455,2.921
-5.1249,-21.017,3.2332
-5.1239,-20.564,3.5332
-5.1255,-20.065,3.8503
-5.1162,-19.526,4.1651
-5.0976,-18.989,4.4678
-5.0588,-18.45,4.751
-5.002,-17.915,4.9801
-4.9394,-17.375,5.1754
-4.8566,-16.597,5.205
-4.774,-15.774,5.2557
-4.6703,-14.951,5.312
-4.5521,-14.104,5.3955
-4.416,-13.247,5.4864
-4.2729,-12.367,5.6011
-4.1211,-11.482,5.7291
-3.9399,-10.588,5.8801
-3.7529,-9.7157,5.9858
-3.5673,-8.8455,6.068
-3.3758,-7.9695,6.127
-3.1925,-7.0437,6.1421
-3.0279,-6.1107,6.1551
-2.9301,-5.2442,6.1986
-2.8652,-4.4911,6.2816
-2.8356,-3.6936,6.3249
-2.7906,-2.8773,6.7194
-2.7376,-2.0518,7.116
-2.6712,-1.2353,7.4711
-2.5947,-0.40882,7.8084
-2.5048,0.43883,8.1312
-2.4058,1.3167,8.4254
-2.2947,2.2353,8.6703
-2.1753,3.1638,8.8767
-2.1445,4.1324,8.8648
-2.1171,5.0849,8.8656
-2.099,6.0101,8.8781
-2.0791,6.8978,8.9482
-2.0504,7.7685,9.0591
-1.9998,8.6744,9.1987
-1.9227,9.5995,9.3542
-1.8102,10.532,9.5507
-1.4036,11.612,9.901
-0.98947,12.687,10.252
-0.57462,13.759,10.602
-0.16794,14.843,10.936
0.22597,15.911,11.245
0.58512,16.973,11.485
0.89351,18.009,11.656
1.1531,19.022,11.773
1.3045,19.894,12.002
1.4857,20.769,12.292
1.7095,21.635,12.651
1.9796,22.533,13.049
2.3005,23.41,13.505
2.6649,24.312,13.988
3.0639,25.223,14.492
3.4945,26.145,14.977
3.865,27.103,15.364
4.1918,28.062,15.726
4.4866,29.029,16.048
4.7693,30.002,16.34
5.009,30.988,16.574
5.2006,31.962,16.74
5.3419,32.925,16.836
5.448,33.874,16.868
5.5768,34.868,16.649
5.7218,35.877,16.437
5.8712,36.88,16.221
6.0245,37.879,16.003
6.1815,38.867,15.787
6.3331,39.858,15.581
6.4911,40.828,15.4
6.6303,41.793,15.221
6.7632,42.684,14.995
6.9002,43.555,14.761
7.0387,44.388,14.512
7.1756,45.167,14.259
7.3224,45.896,14.012
7.4885,46.579,13.786
7.689,47.261,13.598
7.9158,47.949,13.436
8.0761,48.529,13.348
8.1839,49.073,13.222
8.2599,49.588,13.081
8.2902,50.06,12.926
8.3048,50.513,12.821
8.2806,50.933,12.726
8.2555,51.348,12.664
8.1871,51.727,12.583
8.0607,51.881,12.589
7.9502,52.021,12.591
7.8492,52.141,12.582
7.749,52.245,12.543
7.6433,52.318,12.462
7.5527,52.369,12.361
7.4683,52.4,12.234
7.3202,52.349,12.006
7.1953,52.205,11.879
7.0692,52.069,11.755
6.9345,51.941,11.624
6.8034,51.813,11.51
6.6519,51.701,11.389
6.4823,51.59,11.27
6.312,51.481,11.154
6.1414,51.363,11.049
5.9444,51.244,10.856
5.757,51.108,10.651
5.5654,50.981,10.408
5.3889,50.843,10.149
5.2426,50.715,9.9056
5.1233,50.558,9.677
5.0346,50.399,9.484
4.9698,50.246,9.3288
4.899,50.185,9.2523
4.8019,50.14,9.123
4.7017,50.079,8.9835
4.6328,49.983,8.8782
4.5804,49.867,8.7909
4.5277,49.736,8.713
4.4715,49.603,8.6321
4.389,49.48,8.5259
4.3147,49.375,8.4572
4.2255,49.274,8.351
4.1402,49.163,8.2363
4.066,49.041,8.1323
4.0204,48.915,8.0542
3.9824,48.79,7.9899
3.891,48.734,7.8332
3.8832,48.621,7.805
3.7598,48.491,7.575
3.6618,48.474,7.3886
3.6184,48.439,7.2194
3.6164,48.406,7.1375
3.497,48.294,6.8981
3.4935,48.223,6.7866
3.4867,48.129,6.6936
3.4693,48.015,6.5688
3.4373,47.585,6.6075
3.4757,47.202,6.7274
3.5109,46.784,6.8446
3.5638,46.37,6.9511
3.5935,46.002,7.0291
3.6052,45.644,7.112
3.588,45.29,7.1621
3.5376,44.93,7.1588
3.568,44.203,7.0986
3.5421,43.457,6.9753
3.4916,42.737,6.7996
3.4145,42.044,6.5919
3.4317,41.414,6.5174
3.3886,40.782,6.3938
3.3318,40.146,6.2989
3.2794,39.49,6.2465
3.3973,38.547,6.3173
3.5196,37.572,6.3803
3.6754,36.594,6.4701
3.8166,35.592,6.5335
3.9873,34.613,6.6317
4.1572,33.581,6.7194
4.3456,32.553,6.8207
4.5281,31.516,6.934
4.5205,30.481,6.9529
4.5116,29.403,6.9547
4.5112,28.306,6.9312
4.5195,27.177,6.9014
4.549,26.018,6.8873
4.5936,24.848,6.8725
4.6238,23.658,6.8515
4.6306,22.465,6.8265
4.5196,21.497,6.9069
4.3829,20.555,6.9517
4.2218,19.621,6.9465
4.0471,18.67,6.9056
3.8763,17.657,6.826
3.7156,16.601,6.7304
3.5707,15.51,6.6581
3.4486,14.405,6.6135
3.51,13.371,6.392
3.605,12.316,6.1823
3.7248,11.246,5.9849
3.8607,10.165,5.7847
4.0013,9.0724,5.592
4.1402,7.9892,5.3929
4.2787,6.8969,5.2298
4.4534,5.8456,5.1432
4.5122,4.7786,4.9282
4.5599,3.6971,4.6876
4.6299,2.6139,4.4166
4.7195,1.5409,4.1388
4.8142,0.47215,3.8468
4.9332,-0.60263,3.5923
5.0557,-1.6687,3.3871
5.1501,-2.7604,3.2116
5.3033,-3.7975,3.0883
5.4635,-4.811,2.915
5.6215,-5.8028,2.7258
5.7649,-6.7766,2.5268
5.9001,-7.6896,2.354
6.0488,-8.5609,2.2005
6.2165,-9.4002,2.0546
6.3781,-10.225,1.9168
6.4604,-10.698,1.6658
6.5517,-11.171,1.3775
6.6605,-11.625,1.0722
6.7747,-12.073,0.74327
6.9019,-12.502,0.40642
7.0471,-12.927,0.092109
7.2089,-13.344,-0.18829
7.3822,-13.758,-0.42149
7.4953,-13.97,-0.62074
7.5822,-14.162,-0.80139
7.661,-14.321,-0.94157
7.727,-14.449,-1.0613
7.7966,-14.543,-1.144
7.848,-14.624,-1.1922
7.873,-14.674,-1.2133
7.8751,-14.665,-1.2215
7.8103,-14.569,-1.1815
